question_id,db_id,p_t,r_t,f1_t,p_c,r_c,f1_c
42,SBODemoUS-Sales Opportunities,0.0,0.0,0.0,0.0,0.0,0.0
43,ASIS_20161108_HerpInv_Database,0.0,0.0,0.0,0.0,0.0,0.0
44,NTSB,0.0,0.0,0.0,0.0,0.0,0.0
45,NorthernPlainsFireManagement,0.0,0.0,0.0,0.0,0.0,0.0
46,NorthernPlainsFireManagement,0.0,0.0,0.0,0.0,0.0,0.0
47,NYSED_SRC2022,1.0,1.0,1.0,0.14285714285714285,0.8,0.24242424242424243
48,ASIS_20161108_HerpInv_Database,1.0,1.0,1.0,1.0,1.0,1.0
49,SBODemoUS-Reports,0.0,0.0,0.0,0.0,0.0,0.0
50,CratersWildlifeObservations,0.25,0.5,0.3333333333333333,0.18181818181818182,0.6666666666666666,0.28571428571428575
51,NYSED_SRC2022,0.0,0.0,0.0,0.0,0.0,0.0
52,KlamathInvasiveSpecies,0.0,0.0,0.0,0.0,0.0,0.0
53,ASIS_20161108_HerpInv_Database,0.0,0.0,0.0,0.0,0.0,0.0
54,NorthernPlainsFireManagement,0.0,0.0,0.0,0.0,0.0,0.0
55,NTSB,0.0,0.0,0.0,0.0,0.0,0.0
56,NYSED_SRC2022,0.0,0.0,0.0,0.0,0.0,0.0
57,SBODemoUS-Business Partners,0.5,0.5,0.5,0.0,0.0,0.0
58,ATBI,0.0,0.0,0.0,0.0,0.0,0.0
59,NTSB,0.0,0.0,0.0,0.0,0.0,0.0
60,PacificIslandLandbirds,0.0,0.0,0.0,0.0,0.0,0.0
61,ASIS_20161108_HerpInv_Database,0.0,0.0,0.0,0.0,0.0,0.0
62,SBODemoUS-Service,0.0,0.0,0.0,0.0,0.0,0.0
63,PacificIslandLandbirds,0.0,0.0,0.0,0.0,0.0,0.0
64,NYSED_SRC2022,0.0,0.0,0.0,0.0,0.0,0.0
65,NTSB,0.0,0.0,0.0,0.0,0.0,0.0
66,ASIS_20161108_HerpInv_Database,1.0,1.0,1.0,1.0,0.5,0.6666666666666666
67,NTSB,0.0,0.0,0.0,0.0,0.0,0.0
68,NYSED_SRC2022,0.0,0.0,0.0,0.0,0.0,0.0
69,ATBI,0.0,0.0,0.0,0.0,0.0,0.0
70,CratersWildlifeObservations,0.5,0.5,0.5,0.02631578947368421,0.3333333333333333,0.048780487804878044
71,ATBI,0.0,0.0,0.0,0.0,0.0,0.0
72,NTSB,0.0,0.0,0.0,0.0,0.0,0.0
73,KlamathInvasiveSpecies,0.5,1.0,0.6666666666666666,0.45454545454545453,0.5555555555555556,0.5
74,NYSED_SRC2022,0.0,0.0,0.0,0.0,0.0,0.0
75,NYSED_SRC2022,0.5,1.0,0.6666666666666666,0.08695652173913043,0.4,0.14285714285714285
76,ATBI,1.0,1.0,1.0,0.05405405405405406,1.0,0.10256410256410257
77,PacificIslandLandbirds,0.0,0.0,0.0,0.0,0.0,0.0
78,NTSB,0.5,1.0,0.6666666666666666,0.07894736842105263,1.0,0.14634146341463414
79,NYSED_SRC2022,0.5,0.5,0.5,0.09090909090909091,0.5,0.15384615384615385
80,KlamathInvasiveSpecies,0.0,0.0,0.0,0.0,0.0,0.0
81,SBODemoUS-Finance,0.0,0.0,0.0,0.0,0.0,0.0
82,SBODemoUS-Human Resources,0.5,1.0,0.6666666666666666,0.0,0.0,0.0
83,NTSB,0.0,0.0,0.0,0.0,0.0,0.0
84,NYSED_SRC2022,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
85,SBODemoUS-Inventory and Production,0.0,0.0,0.0,0.0,0.0,0.0
86,KlamathInvasiveSpecies,1.0,0.3333333333333333,0.5,1.0,0.375,0.5454545454545454
87,SBODemoUS-Inventory and Production,0.5,0.3333333333333333,0.4,0.043478260869565216,0.3333333333333333,0.07692307692307691
88,ATBI,0.25,0.5,0.3333333333333333,0.044444444444444446,0.5,0.0816326530612245
89,SBODemoUS-Business Partners,0.0,0.0,0.0,0.0,0.0,0.0
90,KlamathInvasiveSpecies,1.0,0.5,0.6666666666666666,0.15384615384615385,0.6666666666666666,0.25
91,CratersWildlifeObservations,0.0,0.0,0.0,0.0,0.0,0.0
92,ATBI,1.0,1.0,1.0,0.0,1.0,0.0
93,NTSB,0.0,0.0,0.0,1.0,1.0,1.0
94,ATBI,0.5,1.0,0.6666666666666666,0.044444444444444446,0.6666666666666666,0.08333333333333334
95,SBODemoUS-Banking,0.0,0.0,0.0,0.0,0.0,0.0
96,CratersWildlifeObservations,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666
97,PacificIslandLandbirds,0.0,0.0,0.0,0.0,0.0,0.0
98,SBODemoUS-Human Resources,0.0,0.0,0.0,0.0,0.0,0.0
99,SBODemoUS-Sales Opportunities,0.0,0.0,0.0,0.0,0.0,0.0
100,PacificIslandLandbirds,0.0,0.0,0.0,0.0,0.0,0.0
101,NYSED_SRC2022,0.0,0.0,0.0,0.0,0.0,0.0
