question_id,db_id,p_t,r_t,f1_t,p_c,r_c,f1_c
42,SBODemoUS-Sales Opportunities,1.0,1.0,1.0,1.0,1.0,1.0
43,ASIS_20161108_HerpInv_Database,1.0,0.3333333333333333,0.5,0.0,0.0,0.0
44,NTSB,0.0,0.0,0.0,0.0,0.0,0.0
45,NorthernPlainsFireManagement,1.0,1.0,1.0,1.0,1.0,1.0
46,NorthernPlainsFireManagement,1.0,1.0,1.0,0.0,0.0,0.0
47,NYSED_SRC2022,1.0,1.0,1.0,0.2777777777777778,1.0,0.4347826086956522
48,ASIS_20161108_HerpInv_Database,1.0,1.0,1.0,0.3333333333333333,1.0,0.5
49,SBODemoUS-Reports,0.0,0.0,0.0,0.0,0.0,0.0
50,CratersWildlifeObservations,1.0,1.0,1.0,1.0,1.0,1.0
51,NYSED_SRC2022,1.0,0.5,0.6666666666666666,0.375,0.6,0.4615384615384615
52,KlamathInvasiveSpecies,0.5,1.0,0.6666666666666666,0.2857142857142857,1.0,0.4444444444444445
53,ASIS_20161108_HerpInv_Database,1.0,1.0,1.0,1.0,1.0,1.0
54,NorthernPlainsFireManagement,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.8
55,NTSB,1.0,0.5,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.2222222222222222
56,NYSED_SRC2022,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
57,SBODemoUS-Business Partners,0.0,0.0,0.0,0.0,0.0,0.0
58,ATBI,1.0,0.6666666666666666,0.8,0.36363636363636365,0.5714285714285714,0.4444444444444444
59,NTSB,0.0,0.0,0.0,0.0,0.0,0.0
60,PacificIslandLandbirds,1.0,0.5,0.6666666666666666,0.5,0.2,0.28571428571428575
61,ASIS_20161108_HerpInv_Database,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
62,SBODemoUS-Service,0.0,0.0,0.0,0.0,0.0,0.0
63,PacificIslandLandbirds,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.8
64,NYSED_SRC2022,0.5,0.5,0.5,0.18181818181818182,0.4,0.25000000000000006
65,NTSB,0.0,0.0,0.0,0.0,0.0,0.0
66,ASIS_20161108_HerpInv_Database,1.0,1.0,1.0,1.0,0.5,0.6666666666666666
67,NTSB,0.0,0.0,0.0,0.0,0.0,0.0
68,NYSED_SRC2022,0.0,0.0,0.0,0.0,0.0,0.0
69,ATBI,0.0,0.0,0.0,0.0,0.0,0.0
70,CratersWildlifeObservations,0.5,0.5,0.5,0.5,0.3333333333333333,0.4
71,ATBI,0.0,0.0,0.0,0.0,0.0,0.0
72,NTSB,0.5,1.0,0.6666666666666666,0.0,0.0,0.0
73,KlamathInvasiveSpecies,1.0,1.0,1.0,0.7,0.7777777777777778,0.7368421052631577
74,NYSED_SRC2022,0.0,0.0,0.0,0.0,0.0,0.0
75,NYSED_SRC2022,0.0,0.0,0.0,0.0,0.0,0.0
76,ATBI,0.0,0.0,0.0,0.0,0.0,0.0
77,PacificIslandLandbirds,0.0,0.0,0.0,0.0,0.0,0.0
78,NTSB,1.0,1.0,1.0,0.2,0.6666666666666666,0.30769230769230765
79,NYSED_SRC2022,0.0,0.0,0.0,0.0,0.0,0.0
80,KlamathInvasiveSpecies,0.5,1.0,0.6666666666666666,0.0,0.0,0.0
81,SBODemoUS-Finance,0.0,0.0,0.0,0.0,0.0,0.0
82,SBODemoUS-Human Resources,0.0,0.0,0.0,0.0,0.0,0.0
83,NTSB,1.0,0.5,0.6666666666666666,0.25,0.125,0.16666666666666666
84,NYSED_SRC2022,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
85,SBODemoUS-Inventory and Production,0.5,0.5,0.5,0.3333333333333333,0.4,0.3636363636363636
86,KlamathInvasiveSpecies,1.0,0.3333333333333333,0.5,0.0,0.0,0.0
87,SBODemoUS-Inventory and Production,1.0,0.3333333333333333,0.5,0.14285714285714285,0.16666666666666666,0.15384615384615383
88,ATBI,0.0,0.0,0.0,0.0,0.0,0.0
89,SBODemoUS-Business Partners,0.0,0.0,0.0,0.0,0.0,0.0
90,KlamathInvasiveSpecies,1.0,1.0,1.0,1.0,1.0,1.0
91,CratersWildlifeObservations,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,0.4
92,ATBI,1.0,1.0,1.0,0.0,1.0,0.0
93,NTSB,0.0,0.0,0.0,1.0,1.0,1.0
94,ATBI,0.0,0.0,0.0,0.0,0.0,0.0
95,SBODemoUS-Banking,0.0,0.0,0.0,0.0,0.0,0.0
96,CratersWildlifeObservations,0.5,0.5,0.5,0.05263157894736842,0.5,0.09523809523809525
97,PacificIslandLandbirds,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
98,SBODemoUS-Human Resources,0.0,0.0,0.0,0.0,0.0,0.0
99,SBODemoUS-Sales Opportunities,0.0,0.0,0.0,0.0,0.0,0.0
100,PacificIslandLandbirds,1.0,0.75,0.8571428571428571,0.4444444444444444,0.5,0.47058823529411764
101,NYSED_SRC2022,1.0,0.5,0.6666666666666666,0.125,0.16666666666666666,0.14285714285714288
